ranking,waku,umaban,bamei,bamei_url,sexage,handicap,jockey,jockey_url,racetime,difference,popular,odds,furlong3,corner_rank,stable,trainer,trainer_url,weight,weight_change,race_id
6,5,5,エバーミランダ,https://db.netkeiba.com/horse/2015104346,牝6,52.0,江田照,https://db.netkeiba.com/jockey/00689/,1:36.1,3/4,11,77.9,35.0,6-6,美浦,久保田,https://db.netkeiba.com/trainer/01067/,456,0,202105040412
7,3,3,オパールムーン,https://db.netkeiba.com/horse/2018101067,牝3,52.0,横山典,https://db.netkeiba.com/jockey/00660/,1:36.2,クビ,3,6.7,35.2,4-5,栗東,昆,https://db.netkeiba.com/trainer/01044/,432,-4,202105040412
8,5,6,グレイトオーサー,https://db.netkeiba.com/horse/2017105437,牡4,56.0,石橋脩,https://db.netkeiba.com/jockey/01077/,1:36.3,1,5,13.1,34.8,9-8,美浦,堀,https://db.netkeiba.com/trainer/01070/,510,+2,202105040412
9,6,7,ライクアジュエリー,https://db.netkeiba.com/horse/2017104994,牝4,53.0,吉田豊,https://db.netkeiba.com/jockey/00733/,1:36.8,3,10,35.3,36.2,2-2,美浦,戸田,https://db.netkeiba.com/trainer/01054/,468,+14,202105040412
10,2,2,ヘイワノツカイ,https://db.netkeiba.com/horse/2016103668,牡5,55.0,菅原明,https://db.netkeiba.com/jockey/01179/,1:36.8,アタマ,7,20.5,35.6,6-6,美浦,相沢,https://db.netkeiba.com/trainer/01020/,462,0,202105040412
11,4,4,ブラックジェイド,https://db.netkeiba.com/horse/2014104595,牡7,54.0,黛,https://db.netkeiba.com/jockey/01109/,1:37.0,1.1/4,12,123.3,36.2,3-3,美浦,蛯名利,https://db.netkeiba.com/trainer/01131/,552,+4,202105040412
12,7,9,アドマイヤチャチャ,https://db.netkeiba.com/horse/2017105546,牝4,52.0,永野,https://db.netkeiba.com/jockey/01188/,1:37.2,1,9,30.6,36.4,4-3,美浦,柄崎,https://db.netkeiba.com/trainer/00380/,456,-2,202105040412
1,3,3,バルムンク,https://db.netkeiba.com/horse/2019101236,牡2,55.0,岩田望,https://db.netkeiba.com/jockey/01174/,1:26.3,,3,6.3,39.1,2-1,栗東,池添学,https://db.netkeiba.com/trainer/01144/,516,+2,202109040401
2,6,7,メイショウアジロ,https://db.netkeiba.com/horse/2019103407,牡2,55.0,和田竜,https://db.netkeiba.com/jockey/01018/,1:26.6,2,2,6.2,39.3,5-2,栗東,飯田祐,https://db.netkeiba.com/trainer/01139/,470,+6,202109040401
3,2,2,ヴァレッタカズマ,https://db.netkeiba.com/horse/2019105292,牡2,55.0,川田,https://db.netkeiba.com/jockey/01088/,1:26.7,1/2,1,1.5,39.3,5-5,栗東,安田隆,https://db.netkeiba.com/trainer/00438/,496,-2,202109040401
4,5,5,ストームゾーン,https://db.netkeiba.com/horse/2019104496,牡2,55.0,松山,https://db.netkeiba.com/jockey/01126/,1:27.4,4,4,9.3,40.3,1-2,栗東,杉山晴,https://db.netkeiba.com/trainer/01157/,506,+6,202109040401
5,6,6,テイエムキバイモン,https://db.netkeiba.com/horse/2019109163,牡2,55.0,藤懸,https://db.netkeiba.com/jockey/01138/,1:27.6,1,8,78.5,40.2,5-4,栗東,五十嵐,https://db.netkeiba.com/trainer/00422/,470,+2,202109040401
6,7,9,オーシンプラス,https://db.netkeiba.com/horse/2019103276,牡2,52.0,▲角田,https://db.netkeiba.com/jockey/01186/,1:28.7,7,7,69.2,41.3,3-5,栗東,宮,https://db.netkeiba.com/trainer/01018/,464,+2,202109040401
7,1,1,ディパッセ,https://db.netkeiba.com/horse/2019105609,牡2,55.0,池添,https://db.netkeiba.com/jockey/01032/,1:29.0,1.3/4,6,20.8,41.6,4-5,栗東,高柳大,https://db.netkeiba.com/trainer/01159/,478,0,202109040401
8,4,4,ハクアイボリイ,https://db.netkeiba.com/horse/2019103732,牡2,55.0,古川吉,https://db.netkeiba.com/jockey/01015/,1:29.1,1/2,10,200.4,41.2,8-8,栗東,川村,https://db.netkeiba.com/trainer/01003/,468,0,202109040401
9,7,8,マーゴットワーズ,https://db.netkeiba.com/horse/2019102568,牡2,51.0,★古川奈,https://db.netkeiba.com/jockey/01190/,1:29.1,クビ,5,19.0,39.7,11-11,栗東,小林,https://db.netkeiba.com/trainer/01185/,460,-10,202109040401
10,8,10,プライムアクター,https://db.netkeiba.com/horse/2019106218,牡2,55.0,国分優,https://db.netkeiba.com/jockey/01125/,1:30.1,6,9,165.1,42.2,8-8,栗東,坂口,https://db.netkeiba.com/trainer/01170/,492,-10,202109040401
11,8,11,タマワープスピード,https://db.netkeiba.com/horse/2019101094,牡2,52.0,▲西谷凜,https://db.netkeiba.com/jockey/01189/,1:31.8,10,11,304.8,43.4,10-10,栗東,牧田,https://db.netkeiba.com/trainer/01123/,468,+6,202109040401
1,5,5,ベルマーレミノル,https://db.netkeiba.com/horse/2019106574,牝2,54.0,吉田隼,https://db.netkeiba.com/jockey/01095/,1:13.0,,4,10.6,36.6,4-6,栗東,本田,https://db.netkeiba.com/trainer/01099/,486,-12,202109040402
2,2,2,カラフルキューブ,https://db.netkeiba.com/horse/2019104537,牝2,54.0,川田,https://db.netkeiba.com/jockey/01088/,1:13.3,1.3/4,1,2.5,37.0,4-3,栗東,高野,https://db.netkeiba.com/trainer/01117/,464,+8,202109040402
3,7,9,コパノリンダ,https://db.netkeiba.com/horse/2019101000,牝2,51.0,▲西谷凜,https://db.netkeiba.com/jockey/01189/,1:13.5,1.1/4,3,7.9,36.9,8-7,栗東,梅田,https://db.netkeiba.com/trainer/01084/,442,-2,202109040402
4,6,7,ラニカイ,https://db.netkeiba.com/horse/2019100635,牝2,54.0,武豊,https://db.netkeiba.com/jockey/00666/,1:13.5,クビ,2,3.2,37.1,4-3,栗東,松永幹,https://db.netkeiba.com/trainer/01092/,472,+6,202109040402
5,6,6,ミーナティエルナ,https://db.netkeiba.com/horse/2019103769,牝2,54.0,岩田望,https://db.netkeiba.com/jockey/01174/,1:13.6,1/2,7,18.9,37.3,3-3,栗東,寺島,https://db.netkeiba.com/trainer/01158/,426,-4,202109040402
6,8,11,マーブルケイケー,https://db.netkeiba.com/horse/2019103287,牝2,54.0,松山,https://db.netkeiba.com/jockey/01126/,1:14.2,3.1/2,8,41.8,38.1,2-2,栗東,茶木,https://db.netkeiba.com/trainer/01181/,476,-4,202109040402
7,7,8,スピンオフ,https://db.netkeiba.com/horse/2019104535,牝2,54.0,福永,https://db.netkeiba.com/jockey/01014/,1:15.4,7,6,12.5,39.4,1-1,栗東,小崎,https://db.netkeiba.com/trainer/01085/,466,-2,202109040402
8,4,4,クリノフラッグ,https://db.netkeiba.com/horse/2019101187,牝2,51.0,▲角田,https://db.netkeiba.com/jockey/01186/,1:15.5,クビ,11,316.8,38.2,10-10,栗東,川村,https://db.netkeiba.com/trainer/01003/,452,+6,202109040402
9,3,3,プリムスフィーリア,https://db.netkeiba.com/horse/2019102404,牝2,54.0,藤懸,https://db.netkeiba.com/jockey/01138/,1:15.7,1.1/4,10,257.7,38.2,11-10,栗東,千田,https://db.netkeiba.com/trainer/01120/,434,0,202109040402
10,8,10,トーアレインボー,https://db.netkeiba.com/horse/2019105013,牝2,54.0,和田竜,https://db.netkeiba.com/jockey/01018/,1:17.0,8,5,10.9,40.4,8-8,栗東,牧田,https://db.netkeiba.com/trainer/01123/,488,+4,202109040402
11,1,1,マルヨニキーヤ,https://db.netkeiba.com/horse/2019102651,牝2,54.0,幸,https://db.netkeiba.com/jockey/00732/,1:18.5,9,9,77.0,41.9,7-8,栗東,梅田,https://db.netkeiba.com/trainer/01084/,464,+8,202109040402
1,4,4,モズタンジロウ,https://db.netkeiba.com/horse/2019103776,牡2,55.0,ルメー,https://db.netkeiba.com/jockey/05339/,1:47.8,,5,8.1,35.8,8-6,栗東,牧田,https://db.netkeiba.com/trainer/01123/,474,0,202109040403
2,1,1,スコールユニバンス,https://db.netkeiba.com/horse/2019105139,牝2,50.0,★古川奈,https://db.netkeiba.com/jockey/01190/,1:47.9,1/2,3,5.6,36.2,3-3,栗東,矢作,https://db.netkeiba.com/trainer/01075/,448,0,202109040403
3,6,6,メイショウウネビ,https://db.netkeiba.com/horse/2019104112,牡2,52.0,▲角田,https://db.netkeiba.com/jockey/01186/,1:48.3,2.1/2,9,227.1,36.1,9-9,栗東,本田,https://db.netkeiba.com/trainer/01099/,466,-2,202109040403
4,2,2,スズノマーベリック,https://db.netkeiba.com/horse/2019102496,牡2,55.0,吉田隼,https://db.netkeiba.com/jockey/01095/,1:48.4,1/2,4,7.9,36.5,7-6,栗東,石坂,https://db.netkeiba.com/trainer/01166/,466,0,202109040403
5,3,3,アルファカリーナ,https://db.netkeiba.com/horse/2019105402,牝2,54.0,福永,https://db.netkeiba.com/jockey/01014/,1:48.4,ハナ,6,16.0,36.5,5-6,栗東,池添学,https://db.netkeiba.com/trainer/01144/,432,+2,202109040403
6,8,9,デルマローレライ,https://db.netkeiba.com/horse/2019104820,牝2,54.0,松若,https://db.netkeiba.com/jockey/01154/,1:48.6,1.1/4,7,16.5,37.0,3-3,栗東,音無,https://db.netkeiba.com/trainer/01002/,412,+2,202109040403
7,5,5,フォアランナー,https://db.netkeiba.com/horse/2019105253,牡2,55.0,川田,https://db.netkeiba.com/jockey/01088/,1:48.8,1,2,3.7,37.0,5-5,栗東,西村,https://db.netkeiba.com/trainer/01148/,510,+10,202109040403
8,8,8,スリードレフォン,https://db.netkeiba.com/horse/2019105970,牡2,55.0,古川吉,https://db.netkeiba.com/jockey/01015/,1:49.1,1.3/4,8,61.7,37.7,1-1,栗東,木原,https://db.netkeiba.com/trainer/01033/,500,-2,202109040403
9,7,7,グリーンバローズ,https://db.netkeiba.com/horse/2019104050,牡2,55.0,松山,https://db.netkeiba.com/jockey/01126/,1:49.1,クビ,1,2.8,37.7,2-2,栗東,上村,https://db.netkeiba.com/trainer/01168/,462,+8,202109040403
1,8,11,デリカダ,https://db.netkeiba.com/horse/2019106929,牝2,54.0,和田竜,https://db.netkeiba.com/jockey/01018/,1:55.5,,2,3.7,36.7,3-3-2-2,栗東,吉田,https://db.netkeiba.com/trainer/01101/,482,0,202109040404
2,3,3,カフジオクタゴン,https://db.netkeiba.com/horse/2019105656,牡2,55.0,坂井,https://db.netkeiba.com/jockey/01163/,1:56.1,3.1/2,4,7.4,37.5,9-9-1-1,栗東,矢作,https://db.netkeiba.com/trainer/01075/,542,0,202109040404
3,5,5,コルトレーン,https://db.netkeiba.com/horse/2019106577,牡2,52.0,▲角田,https://db.netkeiba.com/jockey/01186/,1:58.4,大,8,36.6,39.5,2-2-2-3,栗東,角田,https://db.netkeiba.com/trainer/01121/,492,0,202109040404
4,7,10,タガノカンデラ,https://db.netkeiba.com/horse/2019100546,牝2,54.0,城戸,https://db.netkeiba.com/jockey/01147/,1:59.1,4,11,70.7,39.0,7-6-9-10,栗東,奥村豊,https://db.netkeiba.com/trainer/01146/,456,0,202109040404
5,7,9,キューバンピート,https://db.netkeiba.com/horse/2019102488,牡2,55.0,藤岡康,https://db.netkeiba.com/jockey/01116/,1:59.2,3/4,7,22.8,39.8,7-8-7-4,栗東,野中,https://db.netkeiba.com/trainer/01098/,478,0,202109040404
6,6,8,サウンドグランツ,https://db.netkeiba.com/horse/2019102852,牡2,55.0,松若,https://db.netkeiba.com/jockey/01154/,1:59.3,3/4,9,46.4,39.5,11-11-9-7,栗東,安達,https://db.netkeiba.com/trainer/01042/,448,0,202109040404
7,6,7,トーアマサムネ,https://db.netkeiba.com/horse/2019105011,牡2,55.0,川須,https://db.netkeiba.com/jockey/01128/,1:59.5,1,10,68.1,39.0,11-11-12-11,栗東,羽月,https://db.netkeiba.com/trainer/01091/,458,0,202109040404
8,1,1,テンダーメモリー,https://db.netkeiba.com/horse/2019104122,牝2,54.0,幸,https://db.netkeiba.com/jockey/00732/,2:00.2,4,6,20.8,40.0,9-9-11-9,栗東,大橋,https://db.netkeiba.com/trainer/01065/,446,0,202109040404
9,8,12,クリノヴィーナス,https://db.netkeiba.com/horse/2019104268,牝2,54.0,吉田隼,https://db.netkeiba.com/jockey/01095/,2:00.5,2,3,4.6,40.9,6-6-7-4,栗東,橋田,https://db.netkeiba.com/trainer/00362/,482,0,202109040404
10,5,6,アルムレジリエンス,https://db.netkeiba.com/horse/2019100545,牡2,55.0,古川吉,https://db.netkeiba.com/jockey/01015/,2:00.6,3/4,12,72.3,41.0,4-4-5-7,栗東,鮫島,https://db.netkeiba.com/trainer/01046/,446,0,202109040404
11,2,2,ヴェクトライズ,https://db.netkeiba.com/horse/2019102865,牡2,55.0,松山,https://db.netkeiba.com/jockey/01126/,2:01.6,6,5,9.9,42.6,1-1-2-4,栗東,畑端,https://db.netkeiba.com/trainer/01188/,492,0,202109040404
12,4,4,クラッシュタイム,https://db.netkeiba.com/horse/2019106802,牡2,55.0,岩田望,https://db.netkeiba.com/jockey/01174/,2:06.3,大,1,3.4,46.4,4-4-5-12,栗東,新谷,https://db.netkeiba.com/trainer/01172/,476,0,202109040404
1,3,6,セルバーグ,https://db.netkeiba.com/horse/2019106670,牡2,55.0,和田竜,https://db.netkeiba.com/jockey/01018/,1:35.6,,8,29.5,35.3,4-4,栗東,鈴木孝,https://db.netkeiba.com/trainer/01111/,430,0,202109040405
2,1,2,サザンステート,https://db.netkeiba.com/horse/2019101185,牡2,55.0,岩田望,https://db.netkeiba.com/jockey/01174/,1:35.8,1.1/4,10,48.0,34.7,10-11,栗東,松永幹,https://db.netkeiba.com/trainer/01092/,464,0,202109040405
3,6,12,サトノドルチェ,https://db.netkeiba.com/horse/2019105500,牡2,55.0,ルメー,https://db.netkeiba.com/jockey/05339/,1:35.8,アタマ,1,1.9,35.6,3-2,栗東,池江,https://db.netkeiba.com/trainer/01071/,472,0,202109040405
4,6,11,ポーカー,https://db.netkeiba.com/horse/2019105230,牡2,55.0,松山,https://db.netkeiba.com/jockey/01126/,1:36.2,2.1/2,7,19.9,35.7,6-6,栗東,上村,https://db.netkeiba.com/trainer/01168/,448,0,202109040405
5,2,4,スピリットワールド,https://db.netkeiba.com/horse/2019101860,牡2,55.0,武豊,https://db.netkeiba.com/jockey/00666/,1:36.5,2,3,7.9,35.7,9-9,栗東,石橋,https://db.netkeiba.com/trainer/01140/,520,0,202109040405
6,7,14,ハイグッドエース,https://db.netkeiba.com/horse/2019106647,牡2,55.0,古川吉,https://db.netkeiba.com/jockey/01015/,1:36.6,1/2,12,80.9,35.4,13-11,栗東,大根田,https://db.netkeiba.com/trainer/01032/,430,0,202109040405
7,1,1,ウィングローリー,https://db.netkeiba.com/horse/2019104836,牡2,55.0,福永,https://db.netkeiba.com/jockey/01014/,1:36.7,1/2,4,12.0,35.3,13-13,栗東,四位,https://db.netkeiba.com/trainer/01184/,474,0,202109040405
8,4,8,レイビル,https://db.netkeiba.com/horse/2019106366,牡2,55.0,藤岡康,https://db.netkeiba.com/jockey/01116/,1:37.0,2,5,15.7,36.5,6-6,栗東,武英,https://db.netkeiba.com/trainer/01161/,468,0,202109040405
9,5,9,リアルグローリー,https://db.netkeiba.com/horse/2019103608,牡2,55.0,幸,https://db.netkeiba.com/jockey/00732/,1:37.2,1,9,35.2,36.2,10-10,栗東,大橋,https://db.netkeiba.com/trainer/01065/,458,0,202109040405
10,5,10,ドゥラッツォ,https://db.netkeiba.com/horse/2019103635,牝2,54.0,高倉,https://db.netkeiba.com/jockey/01130/,1:37.2,1/2,14,109.4,36.8,6-6,栗東,杉山晴,https://db.netkeiba.com/trainer/01157/,458,0,202109040405
11,7,13,ショウナンナージャ,https://db.netkeiba.com/horse/2019101984,牝2,54.0,池添,https://db.netkeiba.com/jockey/01032/,1:37.3,クビ,6,16.0,37.1,4-2,栗東,池添兼,https://db.netkeiba.com/trainer/01021/,452,0,202109040405
12,2,3,ゴーハッピーゴー,https://db.netkeiba.com/horse/2019104847,牝2,54.0,大野,https://db.netkeiba.com/jockey/01096/,1:37.4,1/2,11,72.4,36.0,12-13,栗東,森田,https://db.netkeiba.com/trainer/01142/,384,0,202109040405
13,3,5,クロステック,https://db.netkeiba.com/horse/2019104741,牡2,55.0,坂井,https://db.netkeiba.com/jockey/01163/,1:37.4,クビ,2,6.3,35.7,15-16,栗東,大久保,https://db.netkeiba.com/trainer/01058/,474,0,202109040405
14,4,7,リリーラッシャー,https://db.netkeiba.com/horse/2019100580,牡2,55.0,藤懸,https://db.netkeiba.com/jockey/01138/,1:37.5,クビ,15,128.1,37.2,2-4,栗東,平田,https://db.netkeiba.com/trainer/01082/,494,0,202109040405
15,8,16,ロカビリークイッフ,https://db.netkeiba.com/horse/2019105247,牡2,55.0,松若,https://db.netkeiba.com/jockey/01154/,1:37.7,1.1/4,13,88.4,37.6,1-1,栗東,音無,https://db.netkeiba.com/trainer/01002/,476,0,202109040405
16,8,15,メイショウイタマエ,https://db.netkeiba.com/horse/2019103626,牡2,52.0,▲角田,https://db.netkeiba.com/jockey/01186/,1:38.1,2.1/2,16,205.2,36.5,15-15,栗東,千田,https://db.netkeiba.com/trainer/01120/,488,0,202109040405
1,2,2,ダノンドリーマー,https://db.netkeiba.com/horse/2018104669,牡3,55.0,ルメー,https://db.netkeiba.com/jockey/05339/,2:02.9,,3,3.9,35.9,4-5-3-3,栗東,藤原英,https://db.netkeiba.com/trainer/01055/,488,+6,202109040406
2,3,3,アナゴサン,https://db.netkeiba.com/horse/2018102227,牡3,55.0,古川吉,https://db.netkeiba.com/jockey/01015/,2:02.9,クビ,7,41.3,36.2,1-1-1-1,栗東,牧田,https://db.netkeiba.com/trainer/01123/,458,+2,202109040406
3,8,8,ディヴィーナ,https://db.netkeiba.com/horse/2018104947,牝3,53.0,川田,https://db.netkeiba.com/jockey/01088/,2:02.9,アタマ,1,1.8,35.7,6-5-6-6,栗東,友道,https://db.netkeiba.com/trainer/01061/,420,-2,202109040406
4,4,4,ニホンピロタイズ,https://db.netkeiba.com/horse/2018104160,牡3,55.0,吉田隼,https://db.netkeiba.com/jockey/01095/,2:03.0,1/2,4,14.5,36.2,2-2-2-2,栗東,大橋,https://db.netkeiba.com/trainer/01065/,496,+26,202109040406
5,5,5,キングオブドラゴン,https://db.netkeiba.com/horse/2017104917,牡4,53.0,★古川奈,https://db.netkeiba.com/jockey/01190/,2:03.4,2.1/2,5,16.2,35.7,7-7-7-7,栗東,矢作,https://db.netkeiba.com/trainer/01075/,504,+30,202109040406
6,1,1,グロリアムンディ,https://db.netkeiba.com/horse/2018105251,牡3,55.0,福永,https://db.netkeiba.com/jockey/01014/,2:03.9,2.1/2,2,3.8,36.9,4-4-3-3,栗東,大久保,https://db.netkeiba.com/trainer/01058/,490,+6,202109040406
7,6,6,グッドインパクト,https://db.netkeiba.com/horse/2018105304,牝3,50.0,▲角田,https://db.netkeiba.com/jockey/01186/,2:04.6,4,8,108.9,37.0,8-8-7-7,栗東,宮,https://db.netkeiba.com/trainer/01018/,436,+4,202109040406
8,7,7,ディクテイター,https://db.netkeiba.com/horse/2018104915,牡3,55.0,岩田望,https://db.netkeiba.com/jockey/01174/,2:04.8,1.1/4,6,41.1,37.8,2-2-3-3,栗東,斉藤崇,https://db.netkeiba.com/trainer/01151/,518,+4,202109040406
1,6,6,ヴォワドアンジェ,https://db.netkeiba.com/horse/2018110076,牝3,50.0,▲角田,https://db.netkeiba.com/jockey/01186/,1:54.6,,3,3.6,38.4,2-2-2-1,栗東,中竹,https://db.netkeiba.com/trainer/01039/,458,0,202109040407
2,2,2,ゼンノジャスタ,https://db.netkeiba.com/horse/2017101367,牡4,57.0,岩田望,https://db.netkeiba.com/jockey/01174/,1:54.9,1.3/4,1,3.0,38.6,4-4-3-2,栗東,浅見,https://db.netkeiba.com/trainer/00411/,470,+6,202109040407
3,8,10,ダイワドノヴァン,https://db.netkeiba.com/horse/2014105439,セ7,57.0,Ｍデム,https://db.netkeiba.com/jockey/05212/,1:55.0,3/4,4,6.4,38.4,4-5-5-4,美浦,池上,https://db.netkeiba.com/trainer/01150/,516,-18,202109040407
4,5,5,メイショウシャガ,https://db.netkeiba.com/horse/2017106409,牡4,54.0,▲西谷凜,https://db.netkeiba.com/jockey/01189/,1:56.0,6,8,42.6,39.2,9-9-7-5,栗東,池添兼,https://db.netkeiba.com/trainer/01021/,510,+2,202109040407
5,3,3,アースライザー,https://db.netkeiba.com/horse/2017103285,セ4,57.0,幸,https://db.netkeiba.com/jockey/00732/,1:56.6,3.1/2,6,15.1,39.8,6-7-7-7,栗東,北出,https://db.netkeiba.com/trainer/01078/,474,+6,202109040407
6,7,8,マイネルブロッケン,https://db.netkeiba.com/horse/2014100750,牡7,57.0,国分優,https://db.netkeiba.com/jockey/01125/,1:56.7,1/2,7,36.1,40.1,6-5-5-5,栗東,五十嵐,https://db.netkeiba.com/trainer/00422/,448,+6,202109040407
7,7,7,クリノカポネ,https://db.netkeiba.com/horse/2015101581,セ6,57.0,古川吉,https://db.netkeiba.com/jockey/01015/,1:57.5,5,9,109.9,40.4,8-8-9-7,栗東,谷,https://db.netkeiba.com/trainer/00431/,450,+6,202109040407
8,8,9,マカオンブラン,https://db.netkeiba.com/horse/2017104889,牡4,57.0,和田竜,https://db.netkeiba.com/jockey/01018/,1:58.3,5,5,13.3,42.2,1-1-1-2,栗東,今野,https://db.netkeiba.com/trainer/01128/,496,+6,202109040407
1,5,8,スペースクラフト,https://db.netkeiba.com/horse/2016105069,セ5,57.0,松山,https://db.netkeiba.com/jockey/01126/,1:24.5,,9,13.6,37.6,8-7,栗東,松永幹,https://db.netkeiba.com/trainer/01092/,494,+4,202109040408
2,7,12,テーオーポシブル,https://db.netkeiba.com/horse/2016106585,セ5,57.0,荻野琢,https://db.netkeiba.com/jockey/01112/,1:24.7,3/4,7,11.3,37.6,11-10,栗東,梅田,https://db.netkeiba.com/trainer/01084/,468,+6,202109040408
3,4,5,タイミングナウ,https://db.netkeiba.com/horse/2016110085,セ5,57.0,藤岡康,https://db.netkeiba.com/jockey/01116/,1:24.7,ハナ,10,23.6,38.0,6-5,栗東,四位,https://db.netkeiba.com/trainer/01184/,478,0,202109040408
4,7,11,ハリーバローズ,https://db.netkeiba.com/horse/2017110172,牡4,57.0,岩田望,https://db.netkeiba.com/jockey/01174/,1:24.9,1.1/4,6,9.8,39.0,2-1,栗東,上村,https://db.netkeiba.com/trainer/01168/,494,+10,202109040408
5,1,1,ランドボルケーノ,https://db.netkeiba.com/horse/2018102372,牡3,55.0,幸,https://db.netkeiba.com/jockey/00732/,1:25.1,1,3,5.7,37.7,13-12,栗東,安達,https://db.netkeiba.com/trainer/01042/,470,0,202109040408
5,8,14,ルモンド,https://db.netkeiba.com/horse/2016103046,牡5,57.0,吉田隼,https://db.netkeiba.com/jockey/01095/,1:25.1,1,5,8.5,39.0,4-3,栗東,坂口,https://db.netkeiba.com/trainer/01170/,478,+12,202109040408
7,2,2,スラッシュメタル,https://db.netkeiba.com/horse/2015104860,セ6,57.0,池添,https://db.netkeiba.com/jockey/01032/,1:25.3,1.1/4,12,43.0,38.0,12-13,栗東,小林,https://db.netkeiba.com/trainer/01185/,450,+10,202109040408
8,5,7,プロバーティオ,https://db.netkeiba.com/horse/2018102716,牡3,55.0,Ｍデム,https://db.netkeiba.com/jockey/05212/,1:25.5,1.1/2,4,6.7,39.1,5-5,美浦,田中剛,https://db.netkeiba.com/trainer/01119/,500,+4,202109040408
